,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.scopes.followers
177,Thu Jan 23 13:03:16 +0000 2020,1220331163568484353,1220331163568484353,"@gravywavylucy @KingsCollegeLon @southbankcentre Congratulations, and best of the luck in the future. Please do keep in touch. 🎉🎊",False,"[49, 129]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200546432476692e+18,1220054643247669249,1125719304.0,1125719304,gravywavylucy,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'gravywavylucy', 'name': 'Lucy Thomas 🔭🌌', 'id': 1125719304, 'id_str': '1125719304', 'indices': [0, 14]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [15, 31]}, {'screen_name': 'southbankcentre', 'name': 'Southbank Centre', 'id': 17185109, 'id_str': '17185109', 'indices': [32, 48]}]",[],en,recent,32820363,32820363,Chris Lorenz,cdlorenz,"London, UK","Reader in the Department of Physics at King's College London, University of Michigan alumni, and enjoyer of good food, drink and sport.",https://t.co/GvKf7WbbyT,"[{'url': 'https://t.co/GvKf7WbbyT', 'expanded_url': 'https://nms.kcl.ac.uk/lorenz.lab/wp/', 'display_url': 'nms.kcl.ac.uk/lorenz.lab/wp/', 'indices': [0, 23]}]",[],False,435,856,11,Sat Apr 18 07:05:24 +0000 2009,2669,,,True,False,1768,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/670274755346452480/hhl2JOR3_normal.jpg,https://pbs.twimg.com/profile_images/670274755346452480/hhl2JOR3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Thu Jan 23 12:47:20 +0000 2020,1220327153830637569,1220327153830637569,"@KingsCollegeLon @The_Globe Join us for plenaries from @bridget_escolme @Dr_Dustagheer and Clare McManus and a packed programme of postgraduate students discussing ‘Westward Ho!’, women in the West End, witchcraft, whiteface and much much more",False,"[28, 243]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220326650895913e+18,1220326650895912962,866269027.0,866269027,ldn_shakespeare,,,,,False,2,6,False,False,en,[],[],"[{'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [0, 16]}, {'screen_name': 'The_Globe', 'name': ""Shakespeare's Globe"", 'id': 17898494, 'id_str': '17898494', 'indices': [17, 27]}, {'screen_name': 'bridget_escolme', 'name': 'Bridget Escolme', 'id': 2928507574, 'id_str': '2928507574', 'indices': [55, 71]}, {'screen_name': 'Dr_Dustagheer', 'name': 'Dr Sarah Dustagheer', 'id': 529832286, 'id_str': '529832286', 'indices': [72, 86]}]",[],en,recent,866269027,866269027,London Shakespeare Centre,ldn_shakespeare,London,The London Shakespeare Centre at King's College London. We promote research & teaching of Shakespeare & EM Studies.,https://t.co/or2qMYTYZX,"[{'url': 'https://t.co/or2qMYTYZX', 'expanded_url': 'http://www.kcl.ac.uk/shakespeare', 'display_url': 'kcl.ac.uk/shakespeare', 'indices': [0, 23]}]",[],False,1677,193,23,Sun Oct 07 12:37:41 +0000 2012,50,,,False,False,911,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1174269609555501056/mygmri5e_normal.jpg,https://pbs.twimg.com/profile_images/1174269609555501056/mygmri5e_normal.jpg,https://pbs.twimg.com/profile_banners/866269027/1568802669,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Thu Jan 23 12:41:39 +0000 2020,1220325722964795392,1220325722964795392,"@MedCrisis @KingsCollegeLon @JaneFeinmann such a bad ass, right? she inspired so many of us I really hope that she knew.",False,"[42, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203251178819174e+18,1220325117881917441,2379518905.0,2379518905,MedCrisis,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MedCrisis', 'name': 'Medlife Crisis (Rohin)', 'id': 2379518905, 'id_str': '2379518905', 'indices': [0, 10]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [11, 27]}, {'screen_name': 'JaneFeinmann', 'name': 'Jane Feinmann', 'id': 256988072, 'id_str': '256988072', 'indices': [28, 41]}]",[],en,recent,20904490,20904490,Dr Jess Wade 👩🏻‍🔬,jesswade,"London, England",제시카 physics postdoc @imperialcollege. @500womensci + @wikipedia + chiral materials + Raman spectroscopy enthusiast. she / her. least useful doctor in my family.,https://t.co/7FHycYRXc8,"[{'url': 'https://t.co/7FHycYRXc8', 'expanded_url': 'https://www.gofundme.com/challenge-bias-in-nyc-schools/', 'display_url': 'gofundme.com/challenge-bias…', 'indices': [0, 23]}]",[],False,37362,3995,523,Sun Feb 15 11:07:00 +0000 2009,86660,,,True,False,36633,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/916307807573594112/sifVb75j_normal.jpg,https://pbs.twimg.com/profile_images/916307807573594112/sifVb75j_normal.jpg,https://pbs.twimg.com/profile_banners/20904490/1518215962,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Thu Jan 23 12:39:15 +0000 2020,1220325117881917441,1220325117881917441,"@jesswade @KingsCollegeLon @JaneFeinmann So sorry to hear of your family's loss Jess, at such a young age. I enjoyed reading about her life.",False,"[41, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203094300022333e+18,1220309430002233345,20904490.0,20904490,jesswade,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'jesswade', 'name': 'Dr Jess Wade 👩🏻\u200d🔬', 'id': 20904490, 'id_str': '20904490', 'indices': [0, 9]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [10, 26]}, {'screen_name': 'JaneFeinmann', 'name': 'Jane Feinmann', 'id': 256988072, 'id_str': '256988072', 'indices': [27, 40]}]",[],en,recent,2379518905,2379518905,Medlife Crisis (Rohin),MedCrisis,London/Cambridge,"Dr Rohin Francis. Cambridge-trained cardiologist doing a PhD @UCL.

I make scienceful YouTube videos & bad jokes.

Dad, doctor, dork.",https://t.co/vI0fvoEeFB,"[{'url': 'https://t.co/vI0fvoEeFB', 'expanded_url': 'https://www.medlifecrisis.co.uk', 'display_url': 'medlifecrisis.co.uk', 'indices': [0, 23]}]",[],False,17915,2032,192,Sun Mar 09 00:25:00 +0000 2014,41045,,,True,False,21383,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1011927388559683586/5DLWjcJL_normal.jpg,https://pbs.twimg.com/profile_images/1011927388559683586/5DLWjcJL_normal.jpg,https://pbs.twimg.com/profile_banners/2379518905/1489266264,990000,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Thu Jan 23 12:33:55 +0000 2020,1220323777868959744,1220323777868959744,"RT @CamHistory: Cambridge South Asian Studies Seminar - Tomorrow @ 5pm (SG1 Alison Richard Building)

@KingsCollegeLon's Layli Uddin (@kudo…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,0,False,False,en,[],[],"[{'screen_name': 'CamHistory', 'name': 'Cambridge History', 'id': 3294157343, 'id_str': '3294157343', 'indices': [3, 14]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [102, 118]}]",[],en,recent,1121370811,1121370811,Yehor Brailian,YehorBrailian,Kyiv,"PhD Candidate, editor @ToynbeePrize, observer @Krytyka_Ukraine. Postgraduate member @RoyalHistSoc. co-author  https://t.co/3j0E0xd7gc 🇺🇦🙂",https://t.co/3z221ZCQi4,"[{'url': 'https://t.co/3z221ZCQi4', 'expanded_url': 'https://univ-kiev.academia.edu/YehorBrailian', 'display_url': 'univ-kiev.academia.edu/YehorBrailian', 'indices': [0, 23]}]","[{'url': 'https://t.co/3j0E0xd7gc', 'expanded_url': 'https://amzn.to/2JjXW2H', 'display_url': 'amzn.to/2JjXW2H', 'indices': [110, 133]}]",False,777,3900,5,Sat Jan 26 08:28:30 +0000 2013,6338,,,False,False,2807,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1172251890026975242/lSonWoV__normal.jpg,https://pbs.twimg.com/profile_images/1172251890026975242/lSonWoV__normal.jpg,https://pbs.twimg.com/profile_banners/1121370811/1569141255,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,Tue Jan 21 10:00:29 +0000 2020,1.2195603860113244e+18,1219560386011324417,"Cambridge South Asian Studies Seminar - Tomorrow @ 5pm (SG1 Alison Richard Building)

@KingsCollegeLon's Layli Uddin (@kudos4nemo) speaks on 'Mao-lana Bhashani in Mao’s China: Islamic socialism and subaltern internationalism in Asia'

@CSASCambridge @CamWorldHistory",False,"[0, 266]",[],[],"[{'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [86, 102]}, {'screen_name': 'kudos4nemo', 'name': 'Layli Uddin', 'id': 206092901, 'id_str': '206092901', 'indices': [118, 129]}, {'screen_name': 'CSASCambridge', 'name': 'Cambridge South Asia', 'id': 2151055369, 'id_str': '2151055369', 'indices': [235, 249]}, {'screen_name': 'CamWorldHistory', 'name': 'Cambridge World History', 'id': 2843178219, 'id_str': '2843178219', 'indices': [250, 266]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3294157343.0,3294157343,Cambridge History,CamHistory,"Cambridge, England","News and events from the History Faculty, University of Cambridge, UK",http://t.co/MhmNsJP7LU,"[{'url': 'http://t.co/MhmNsJP7LU', 'expanded_url': 'http://www.hist.cam.ac.uk/', 'display_url': 'hist.cam.ac.uk', 'indices': [0, 22]}]",[],False,5250.0,473.0,60.0,Fri May 22 15:52:52 +0000 2015,1532.0,,,False,False,3557.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/610486473931005952/iBV4aAFu_normal.jpg,https://pbs.twimg.com/profile_images/610486473931005952/iBV4aAFu_normal.jpg,https://pbs.twimg.com/profile_banners/3294157343/1433175834,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,False,4.0,6.0,False,False,en,,,,,,,,,,,,
184,Thu Jan 23 12:18:12 +0000 2020,1220319820358541312,1220319820358541312,"Congratulations to @bahran_mohammed for a successful MPhil/PhD upgrade Viva @KingsCollegeLon for a study examining the design of new health professional roles in the KSA #phdlife #phdchat 

@Gerrythecynic @roks_starodub",False,"[0, 219]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,6,16,False,False,en,"[{'text': 'phdlife', 'indices': [170, 178]}, {'text': 'phdchat', 'indices': [179, 187]}]",[],"[{'screen_name': 'bahran_mohammed', 'name': 'Mohammed Bahran', 'id': 1040287147922784256, 'id_str': '1040287147922784256', 'indices': [19, 35]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [76, 92]}, {'screen_name': 'Gerrythecynic', 'name': 'Dr Gerry Lee 🇮🇪🇪🇺📚', 'id': 170613759, 'id_str': '170613759', 'indices': [190, 204]}, {'screen_name': 'roks_starodub', 'name': 'Roksolana Starodub', 'id': 998936319995850752, 'id_str': '998936319995850752', 'indices': [205, 219]}]",[],en,recent,858607148,858607148,Andreas Xyrichis,AndreasXyrichis,London,"Social scientist @KingsCollegeLon | Editor in Chief - Journal of Interprofessional Care | Improving health care, one team at a time #NHS #interprofessional",,,[],False,794,885,16,Tue Oct 02 19:45:50 +0000 2012,2901,,,False,False,3584,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103680028288667649/P_PNiO8U_normal.jpg,https://pbs.twimg.com/profile_images/1103680028288667649/P_PNiO8U_normal.jpg,https://pbs.twimg.com/profile_banners/858607148/1414528071,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Thu Jan 23 11:52:05 +0000 2020,1220313249822003201,1220313249822003201,@jesswade @KingsCollegeLon @JaneFeinmann Jess this a beautiful obituary and I am really sorry for your loss and for her family's loss.,False,"[41, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203094300022333e+18,1220309430002233345,20904490.0,20904490,jesswade,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'jesswade', 'name': 'Dr Jess Wade 👩🏻\u200d🔬', 'id': 20904490, 'id_str': '20904490', 'indices': [0, 9]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [10, 26]}, {'screen_name': 'JaneFeinmann', 'name': 'Jane Feinmann', 'id': 256988072, 'id_str': '256988072', 'indices': [27, 40]}]",[],en,recent,4885508993,4885508993,Claire Murray,drclairemurray,,"Irish scientist working @Diamondlightsou. Loves tea, travelling and the science (especially #chemistry). Occasional #Gaeilgeoir. All opinions are mine. She/Her.",https://t.co/AwjS9BpgeN,"[{'url': 'https://t.co/AwjS9BpgeN', 'expanded_url': 'http://www.diamond.ac.uk/Beamlines/Engineering-and-Environment/I11/Staff/Murray.html', 'display_url': 'diamond.ac.uk/Beamlines/Engi…', 'indices': [0, 23]}]",[],False,3372,1393,69,Sun Feb 07 18:56:55 +0000 2016,27530,,,False,False,8320,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/949608756035416064/MX1f7_hR_normal.jpg,https://pbs.twimg.com/profile_images/949608756035416064/MX1f7_hR_normal.jpg,https://pbs.twimg.com/profile_banners/4885508993/1454883138,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Thu Jan 23 11:21:00 +0000 2020,1220305424760627206,1220305424760627206,@1GeorginaHolmes @warstudies @KingsCollegeLon @LucileMaertens @GenderKings @AfricaKCL @kieranmitton @UoRPolitics @BISA_Peacekeep @FlaviaGasbarri @cheng_christine @jelkeboesten @RebekkaFriedman @FunmiOlonisakin This looks fantastic !,False,"[210, 232]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2202942820845937e+18,1220294282084593664,112238123.0,112238123,1GeorginaHolmes,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': '1GeorginaHolmes', 'name': 'Dr Georgina Holmes', 'id': 112238123, 'id_str': '112238123', 'indices': [0, 16]}, {'screen_name': 'warstudies', 'name': 'War Studies', 'id': 65354167, 'id_str': '65354167', 'indices': [17, 28]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [29, 45]}, {'screen_name': 'LucileMaertens', 'name': 'Lucile Maertens', 'id': 311086817, 'id_str': '311086817', 'indices': [46, 61]}, {'screen_name': 'GenderKings', 'name': 'Gender Studies at Kings', 'id': 1058409447452803072, 'id_str': '1058409447452803072', 'indices': [62, 74]}, {'screen_name': 'AfricaKCL', 'name': 'Africa Group', 'id': 2645271341, 'id_str': '2645271341', 'indices': [75, 85]}, {'screen_name': 'kieranmitton', 'name': 'Kieran Mitton', 'id': 14206734, 'id_str': '14206734', 'indices': [86, 99]}, {'screen_name': 'UoRPolitics', 'name': 'Uni of Reading Politics and IR Department', 'id': 788671267159277568, 'id_str': '788671267159277568', 'indices': [100, 112]}, {'screen_name': 'BISA_Peacekeep', 'name': 'BISA Peacekeeping and Peacebuilding WG', 'id': 980572638148952064, 'id_str': '980572638148952064', 'indices': [113, 128]}, {'screen_name': 'FlaviaGasbarri', 'name': 'Flavia Gasbarri', 'id': 846413074689118209, 'id_str': '846413074689118209', 'indices': [129, 144]}, {'screen_name': 'cheng_christine', 'name': 'Dr Christine Cheng 鄭穎茵', 'id': 275498007, 'id_str': '275498007', 'indices': [145, 161]}, {'screen_name': 'jelkeboesten', 'name': 'Jelke Boesten', 'id': 1716906608, 'id_str': '1716906608', 'indices': [162, 175]}, {'screen_name': 'RebekkaFriedman', 'name': 'Rebekka Friedman', 'id': 2330568547, 'id_str': '2330568547', 'indices': [176, 192]}, {'screen_name': 'FunmiOlonisakin', 'name': 'Funmi Olonisakin', 'id': 3410968617, 'id_str': '3410968617', 'indices': [193, 209]}]",[],en,recent,109426152,109426152,María Martín de Almagro,DrMmartind,"Montréal, Québec",Assist Prof in Gender & Politics  @SciencePo_UdeM  Researching #WPS #femsecst #peacebuilding #transitionaljustice  #Africa #fieldresearch,https://t.co/6jFToaCi03,"[{'url': 'https://t.co/6jFToaCi03', 'expanded_url': 'https://mariamartindealmagro.com/', 'display_url': 'mariamartindealmagro.com', 'indices': [0, 23]}]",[],False,1241,1850,9,Fri Jan 29 00:59:00 +0000 2010,3886,,,True,False,1177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/797852030572384256/ta9Ibcuw_normal.jpg,https://pbs.twimg.com/profile_images/797852030572384256/ta9Ibcuw_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Thu Jan 23 10:43:07 +0000 2020,1220295892034555906,1220295892034555906,"@bryvince @warstudies @KingsCollegeLon Thank you @bryvince! I hope not, working towards the red and blue gown next!🙌🏼",False,"[39, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220293523037139e+18,1220293523037138949,42305876.0,42305876,bryvince,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'bryvince', 'name': 'Bryony Vince', 'id': 42305876, 'id_str': '42305876', 'indices': [0, 9]}, {'screen_name': 'warstudies', 'name': 'War Studies', 'id': 65354167, 'id_str': '65354167', 'indices': [10, 21]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [22, 38]}, {'screen_name': 'bryvince', 'name': 'Bryony Vince', 'id': 42305876, 'id_str': '42305876', 'indices': [49, 58]}]",[],en,recent,989799660557623297,989799660557623297,Karoline Faerber,KarolineFaerber,"London, England","@warstudies @KingsCollegeLon Graduate and Assoc. Features Editor @E_IR. Interested in #genderpolitics, #sociology and #foreignpolicy. She/her.",https://t.co/7Bf8SlHp7G,"[{'url': 'https://t.co/7Bf8SlHp7G', 'expanded_url': 'https://www.linkedin.com/in/karoline-färber-981675151/?locale=en_US', 'display_url': 'linkedin.com/in/karoline-fä…', 'indices': [0, 23]}]",[],False,107,400,1,Fri Apr 27 09:33:23 +0000 2018,365,,,False,False,70,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103841062135754752/lJ7ZyOXT_normal.jpg,https://pbs.twimg.com/profile_images/1103841062135754752/lJ7ZyOXT_normal.jpg,https://pbs.twimg.com/profile_banners/989799660557623297/1525993923,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Thu Jan 23 10:33:42 +0000 2020,1220293523037138949,1220293523037138949,@KarolineFaerber @warstudies @KingsCollegeLon Congratulations!! I anticipate this won't be the last time you graduate 🤓💃,False,"[46, 120]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200540882026045e+18,1220054088202604545,9.897996605576233e+17,989799660557623297,KarolineFaerber,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KarolineFaerber', 'name': 'Karoline Faerber', 'id': 989799660557623297, 'id_str': '989799660557623297', 'indices': [0, 16]}, {'screen_name': 'warstudies', 'name': 'War Studies', 'id': 65354167, 'id_str': '65354167', 'indices': [17, 28]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [29, 45]}]",[],en,recent,42305876,42305876,Bryony Vince,bryvince,"Sheffield, England","1+3 PhD student @ESRC @ShefUniPolitics | 
Non-Eurocentric IR & humanitarian intervention | 
Deputy Features Editor @E_IR | Content Designer @sheffielduni |",https://t.co/GS6mgzsrHu,"[{'url': 'https://t.co/GS6mgzsrHu', 'expanded_url': 'https://unapologeticacademic.com', 'display_url': 'unapologeticacademic.com', 'indices': [0, 23]}]",[],False,382,539,2,Sun May 24 23:45:04 +0000 2009,2223,,,True,False,4376,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1193225010799923201/PdEcAjVX_normal.jpg,https://pbs.twimg.com/profile_images/1193225010799923201/PdEcAjVX_normal.jpg,https://pbs.twimg.com/profile_banners/42305876/1572470700,038543,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
