,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.profile_banner_url,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.user.profile_banner_url,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
194,Wed Jan 22 16:00:32 +0000 2020,1220013386257326082,1220013386257326082,@128smith @HullUniEvents @HullUni_Library @HullConfucius @UniOfHull @culturenethull @Hull_Museums @VHEY_UK @VisitHull @discoverHullEY @AbsCultured @FreedomFestHull @hull_libraries @HullFerens Sure!,False,"[192, 197]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220011599915823e+18,1220011599915823107,2201483070.0,2201483070,128smith,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '128smith', 'name': 'Michael', 'id': 2201483070, 'id_str': '2201483070', 'indices': [0, 9]}, {'screen_name': 'HullUniEvents', 'name': 'Arts, Cultures & Education Events', 'id': 3034453227, 'id_str': '3034453227', 'indices': [10, 24]}, {'screen_name': 'HullUni_Library', 'name': 'Hull Uni Library', 'id': 239865033, 'id_str': '239865033', 'indices': [25, 41]}, {'screen_name': 'HullConfucius', 'name': 'Hull Confucius Inst.', 'id': 737921406042791936, 'id_str': '737921406042791936', 'indices': [42, 56]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [57, 67]}, {'screen_name': 'culturenethull', 'name': 'CultureCampus', 'id': 163572570, 'id_str': '163572570', 'indices': [68, 83]}, {'screen_name': 'Hull_Museums', 'name': 'Hull Museums', 'id': 2421908550, 'id_str': '2421908550', 'indices': [84, 97]}, {'screen_name': 'VHEY_UK', 'name': 'Visit Hull & East Yorkshire', 'id': 38550668, 'id_str': '38550668', 'indices': [98, 106]}, {'screen_name': 'VisitHull', 'name': 'Visit Hull', 'id': 1428423776, 'id_str': '1428423776', 'indices': [107, 117]}, {'screen_name': 'discoverHullEY', 'name': 'Discover Hull', 'id': 3273360132, 'id_str': '3273360132', 'indices': [118, 133]}, {'screen_name': 'AbsCultured', 'name': 'Absolutely Cultured', 'id': 973589693827870720, 'id_str': '973589693827870720', 'indices': [134, 146]}, {'screen_name': 'FreedomFestHull', 'name': 'Freedom Festival Arts Trust', 'id': 43197340, 'id_str': '43197340', 'indices': [147, 163]}, {'screen_name': 'hull_libraries', 'name': 'Hull Libraries', 'id': 47659954, 'id_str': '47659954', 'indices': [164, 179]}, {'screen_name': 'HullFerens', 'name': 'Ferens Art Gallery', 'id': 888212527, 'id_str': '888212527', 'indices': [180, 191]}]",[],en,recent,308530453,308530453,History@Hull,HistoryatHull,"Hull, United Kingdom",News and events from the Department History at the @UniofHull. We’re a leading centre for historical research and innovative teaching. Study with us!,https://t.co/kU5acIALyR,[],False,2004,1015,29,Tue May 31 15:28:54 +0000 2011,951,,,False,False,3520,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1152177753606819841/bSbYUaUL_normal.jpg,https://pbs.twimg.com/profile_images/1152177753606819841/bSbYUaUL_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/308530453/1572618350,"[{'url': 'https://t.co/kU5acIALyR', 'expanded_url': 'https://www.hull.ac.uk/faculties/subjects/history.aspx', 'display_url': 'hull.ac.uk/faculties/subj…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Wed Jan 22 15:14:45 +0000 2020,1220001862369366022,1220001862369366022,"I will aim to become healthier and aim to lead by example to others that may look to me for help and advice, in the hope to prevent illnesses contributed to by obesity and inactivity #allourhealth @HullNursing @UniOfHull @FacHealthHull",False,"[0, 235]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,4,False,False,en,"[{'text': 'allourhealth', 'indices': [183, 196]}]",[],"[{'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [197, 209]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [210, 220]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [221, 235]}]",[],en,recent,1216429088140820481,1216429088140820481,Laura Greaves,laurastunurse,"Hull, England",2nd year student nurse at hull uni . I love animals ( more than most humans) like to try and stay fit but that's more of a challenge than a 4k word assignment!,,[],False,36,37,0,Sun Jan 12 18:37:55 +0000 2020,146,,,False,False,93,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,https://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Tue Jan 21 17:23:26 +0000 2020,1219671859685396480,1219671859685396480,@DrMattMorgan @unibirm_MDS @uhbtrust @HullYorkMed @UniOfHull Everywhere is a long drive from here 😂,False,"[61, 99]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2192944581870797e+18,1219294458187079681,9.700438042911334e+17,970043804291133441,DrMattMorgan,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'DrMattMorgan', 'name': 'Matthew Morgan', 'id': 970043804291133441, 'id_str': '970043804291133441', 'indices': [0, 13]}, {'screen_name': 'unibirm_MDS', 'name': 'College of MDS', 'id': 377459777, 'id_str': '377459777', 'indices': [14, 26]}, {'screen_name': 'uhbtrust', 'name': 'University Hospitals Birmingham', 'id': 25067779, 'id_str': '25067779', 'indices': [27, 36]}, {'screen_name': 'HullYorkMed', 'name': 'Hull York Medical School', 'id': 720623128385318912, 'id_str': '720623128385318912', 'indices': [37, 49]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [50, 60]}]",[],en,recent,3382293364,3382293364,Sally Johnson,docsallyj,,Disciple | Mum | Paediatric Nephrologist | Optimist | Late-discoverer of running,,[],False,400,331,2,Sat Jul 18 21:03:29 +0000 2015,4075,,,True,False,790,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1142174723780071425/LWKb9e5c_normal.jpg,https://pbs.twimg.com/profile_images/1142174723780071425/LWKb9e5c_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/3382293364/1450095954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Tue Jan 21 16:22:31 +0000 2020,1219656529743417344,1219656529743417344,"@laurastunurse @FacHealthHull @UniOfHull Wow fantastic work @laurastunurse we’ve seen some great exchanges of learning, ideas and thoughts in the twitter sphere today as part of the #AllOurHealth activity! 🤩",False,"[41, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196356557829366e+18,1219635655782936578,1.2164290881408205e+18,1216429088140820481,laurastunurse,,,,,False,0,1,False,False,en,"[{'text': 'AllOurHealth', 'indices': [182, 195]}]",[],"[{'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [0, 14]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [15, 29]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [30, 40]}, {'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [60, 74]}]",[],en,recent,2644622095,2644622095,Uni of Hull Nursing,HullNursing,Hull,The official Twitter for the BSc (Hons.) Nursing programmes here @uniofhull,https://t.co/4WKY0YbcGx,[],False,1962,1496,42,Mon Jul 14 08:46:57 +0000 2014,6055,,,True,False,5655,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,https://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2644622095/1473758089,"[{'url': 'https://t.co/4WKY0YbcGx', 'expanded_url': 'https://www.hull.ac.uk/faculties/subjects/health-nursing-and-midwifery.aspx', 'display_url': 'hull.ac.uk/faculties/subj…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,097da6f0431b04b0,https://api.twitter.com/1.1/geo/id/097da6f0431b04b0.json,city,Walkington,"Walkington, England",GB,United Kingdom,[],Polygon,"[[[-0.49712, 53.816574], [-0.4531362, 53.816574], [-0.4531362, 53.8290128], [-0.49712, 53.8290128]]]"
223,Tue Jan 21 12:22:08 +0000 2020,1219596034172735489,1219596034172735489,RT @laurastunurse: day 2! physically inactivity is the 4th leading global risk factor and contributes to 6% of global deaths @PHE_uk #AllOu…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [3, 17]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [125, 132]}]",[],en,recent,2412439379,2412439379,Kayleigh (STN),Kayleigh_moorex,"Hedon, England","Final year nursing student💉💊
All tweets are my own... blah blah blah.",,[],False,275,576,2,Sat Mar 15 10:33:39 +0000 2014,1652,,,True,False,4386,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218151383490318336/0bPOQ9Bq_normal.jpg,https://pbs.twimg.com/profile_images/1218151383490318336/0bPOQ9Bq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2412439379/1570476467,,Tue Jan 21 09:31:18 +0000 2020,1.2195530431187968e+18,1219553043118796801,day 2! physically inactivity is the 4th leading global risk factor and contributes to 6% of global deaths @PHE_uk #AllOurHealth @HullNursing @UniOfHull @FacHealthHull,False,"[0, 166]","[{'text': 'AllOurHealth', 'indices': [114, 127]}]",[],"[{'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [106, 113]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [128, 140]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [141, 151]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [152, 166]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.2164290881408205e+18,1216429088140820481,Laura Greaves,laurastunurse,"Hull, England",2nd year student nurse at hull uni . I love animals ( more than most humans) like to try and stay fit but that's more of a challenge than a 4k word assignment!,,[],False,36.0,37.0,0.0,Sun Jan 12 18:37:55 +0000 2020,146.0,,,False,False,93.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,https://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,2.0,5.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,
225,Tue Jan 21 10:19:43 +0000 2020,1219565228733714432,1219565228733714432,@laurastunurse @WeLearnOutLoud @PHE_uk @HullNursing @UniOfHull @FacHealthHull We need to keep the nation moving!!#AllOurHealth,False,"[78, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2195530431187968e+18,1219553043118796801,1.2164290881408205e+18,1216429088140820481,laurastunurse,,,,,False,0,1,False,False,en,"[{'text': 'AllOurHealth', 'indices': [113, 126]}]",[],"[{'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [0, 14]}, {'screen_name': 'WeLearnOutLoud', 'name': 'WeLearn', 'id': 927480028870467585, 'id_str': '927480028870467585', 'indices': [15, 30]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [31, 38]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [39, 51]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [52, 62]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [63, 77]}]",[],en,recent,2316893655,2316893655,Lizzie Ette,busygirlizzie,Yorkshire,Yorkshire lass & tea drinker extraordinaire. RN RHV Nurse lecturer & PhDer busy busy busy 🐝,,[],False,2178,4445,84,Fri Jan 31 21:17:59 +0000 2014,17584,,,True,False,16419,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/867695563801853952/gVR6ypnK_normal.jpg,https://pbs.twimg.com/profile_images/867695563801853952/gVR6ypnK_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2316893655/1494084733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc0da87641dd821,https://api.twitter.com/1.1/geo/id/7bc0da87641dd821.json,city,Hull,"Hull, England",GB,United Kingdom,[],Polygon,"[[[-0.422572, 53.719616], [-0.2453134, 53.719616], [-0.2453134, 53.812018], [-0.422572, 53.812018]]]"
227,Tue Jan 21 09:31:18 +0000 2020,1219553043118796801,1219553043118796801,day 2! physically inactivity is the 4th leading global risk factor and contributes to 6% of global deaths @PHE_uk #AllOurHealth @HullNursing @UniOfHull @FacHealthHull,False,"[0, 166]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,5,False,False,en,"[{'text': 'AllOurHealth', 'indices': [114, 127]}]",[],"[{'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [106, 113]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [128, 140]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [141, 151]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [152, 166]}]",[],en,recent,1216429088140820481,1216429088140820481,Laura Greaves,laurastunurse,"Hull, England",2nd year student nurse at hull uni . I love animals ( more than most humans) like to try and stay fit but that's more of a challenge than a 4k word assignment!,,[],False,36,37,0,Sun Jan 12 18:37:55 +0000 2020,146,,,False,False,93,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,https://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Tue Jan 21 08:46:51 +0000 2020,1219541855697809408,1219541855697809408,Looking forward to day 2 of #AllOurHealth @HullNursing @UniOfHull @FacHealthHull #studentnurse,False,"[0, 94]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,en,"[{'text': 'AllOurHealth', 'indices': [28, 41]}, {'text': 'studentnurse', 'indices': [81, 94]}]",[],"[{'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [42, 54]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [55, 65]}, {'screen_name': 'FacHealthHull', 'name': 'Hull Health Sciences', 'id': 971909150, 'id_str': '971909150', 'indices': [66, 80]}]",[],en,recent,1216429088140820481,1216429088140820481,Laura Greaves,laurastunurse,"Hull, England",2nd year student nurse at hull uni . I love animals ( more than most humans) like to try and stay fit but that's more of a challenge than a 4k word assignment!,,[],False,36,37,0,Sun Jan 12 18:37:55 +0000 2020,146,,,False,False,93,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,https://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Mon Jan 20 22:42:57 +0000 2020,1219389881157324803,1219389881157324803,@HullNursing @laurastunurse @UniOfHull Loved the psychology aspect of the Life Sciences module! Brilliant delivery might i add! 🤩🤩,False,"[39, 130]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2193886258021007e+18,1219388625802100738,2644622095.0,2644622095,HullNursing,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [0, 12]}, {'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [13, 27]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [28, 38]}]",[],en,recent,2412439379,2412439379,Kayleigh (STN),Kayleigh_moorex,"Hedon, England","Final year nursing student💉💊
All tweets are my own... blah blah blah.",,[],False,275,576,2,Sat Mar 15 10:33:39 +0000 2014,1652,,,True,False,4386,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218151383490318336/0bPOQ9Bq_normal.jpg,https://pbs.twimg.com/profile_images/1218151383490318336/0bPOQ9Bq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2412439379/1570476467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Mon Jan 20 22:37:58 +0000 2020,1219388625802100738,1219388625802100738,@Kayleigh_moorex @laurastunurse @UniOfHull We’ll pass that on 😉🤓,False,"[43, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219350223996248e+18,1219350223996248066,2412439379.0,2412439379,Kayleigh_moorex,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Kayleigh_moorex', 'name': 'Kayleigh (STN)', 'id': 2412439379, 'id_str': '2412439379', 'indices': [0, 16]}, {'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [17, 31]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [32, 42]}]",[],en,recent,2644622095,2644622095,Uni of Hull Nursing,HullNursing,Hull,The official Twitter for the BSc (Hons.) Nursing programmes here @uniofhull,https://t.co/4WKY0YbcGx,[],False,1962,1496,42,Mon Jul 14 08:46:57 +0000 2014,6055,,,True,False,5655,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,https://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2644622095/1473758089,"[{'url': 'https://t.co/4WKY0YbcGx', 'expanded_url': 'https://www.hull.ac.uk/faculties/subjects/health-nursing-and-midwifery.aspx', 'display_url': 'hull.ac.uk/faculties/subj…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,097da6f0431b04b0,https://api.twitter.com/1.1/geo/id/097da6f0431b04b0.json,city,Walkington,"Walkington, England",GB,United Kingdom,[],Polygon,"[[[-0.49712, 53.816574], [-0.4531362, 53.816574], [-0.4531362, 53.8290128], [-0.49712, 53.8290128]]]"
234,Mon Jan 20 20:05:22 +0000 2020,1219350223996248066,1219350223996248066,@laurastunurse @HullNursing @UniOfHull Digging far back in my brain remembering everything i learnt in Benita Wilson's psychology lectures👌😎,False,"[39, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219338525365166e+18,1219338525365166084,1.2164290881408205e+18,1216429088140820481,laurastunurse,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [0, 14]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [15, 27]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [28, 38]}]",[],en,recent,2412439379,2412439379,Kayleigh (STN),Kayleigh_moorex,"Hedon, England","Final year nursing student💉💊
All tweets are my own... blah blah blah.",,[],False,275,576,2,Sat Mar 15 10:33:39 +0000 2014,1652,,,True,False,4386,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218151383490318336/0bPOQ9Bq_normal.jpg,https://pbs.twimg.com/profile_images/1218151383490318336/0bPOQ9Bq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2412439379/1570476467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4efd6fc8c50fae33,https://api.twitter.com/1.1/geo/id/4efd6fc8c50fae33.json,admin,Yorkshire and The Humber,"Yorkshire and The Humber, England",GB,United Kingdom,[],Polygon,"[[[-2.56475248726412, 53.3015341502953], [0.149787002205902, 53.3015341502953], [0.149787002205902, 54.5621550270294], [-2.56475248726412, 54.5621550270294]]]"
