,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
184,Tue Jan 21 18:04:17 +0000 2020,1219682141790928902,1219682141790928902,"RT @UofSC: @Jrowland0313 @bbingham0320 @CocksWithSocks Appreciate your keen eye for edits, Justin.",False,"[0, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'Jrowland0313', 'name': 'Justin Rowland', 'id': 4070480500, 'id_str': '4070480500', 'indices': [11, 24]}, {'screen_name': 'bbingham0320', 'name': 'Bradley', 'id': 292127026, 'id_str': '292127026', 'indices': [25, 38]}, {'screen_name': 'CocksWithSocks', 'name': 'Fire Ray Tanner', 'id': 779893129621213184, 'id_str': '779893129621213184', 'indices': [39, 54]}]",[],en,recent,4070480500,4070480500,Justin Rowland,Jrowland0313,"Lexington, SC","“Would I rather have people love me or fear me? Easy. I want people to fear how much they love me” -Michael Scott 
Future sports journalism and UofSC Grad 🤙🐔",,[],False,42,380,0,Thu Oct 29 21:07:11 +0000 2015,180,,,True,False,133,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218669956776124416/BjxTVpsQ_normal.jpg,https://pbs.twimg.com/profile_images/1218669956776124416/BjxTVpsQ_normal.jpg,https://pbs.twimg.com/profile_banners/4070480500/1504292232,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,Tue Jan 21 18:02:48 +0000 2020,1.2196817659812168e+18,1219681765981216769,"@Jrowland0313 @bbingham0320 @CocksWithSocks Appreciate your keen eye for edits, Justin.",False,"[44, 87]",[],[],"[{'screen_name': 'Jrowland0313', 'name': 'Justin Rowland', 'id': 4070480500, 'id_str': '4070480500', 'indices': [0, 13]}, {'screen_name': 'bbingham0320', 'name': 'Bradley', 'id': 292127026, 'id_str': '292127026', 'indices': [14, 27]}, {'screen_name': 'CocksWithSocks', 'name': 'Fire Ray Tanner', 'id': 779893129621213184, 'id_str': '779893129621213184', 'indices': [28, 43]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196791605048115e+18,1219679160504811520,4070480500.0,4070480500,Jrowland0313,28161251.0,28161251,University of South Carolina,UofSC,"Columbia, South Carolina",The flagship university of the state of South Carolina. Home of the South Carolina Gamecocks. #UofSC,https://t.co/9tvlNF4aAq,"[{'url': 'https://t.co/9tvlNF4aAq', 'expanded_url': 'http://www.sc.edu', 'display_url': 'sc.edu', 'indices': [0, 23]}]",[],False,194027.0,3301.0,954.0,Wed Apr 01 18:26:06 +0000 2009,26111.0,,,True,True,21453.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_banners/28161251/1547163545,73000A,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,False,1.0,3.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
189,Tue Jan 21 16:34:45 +0000 2020,1219659606542168065,1219659606542168065,@UofSC #UofSCSquirrels .. A tradition like no other.  🐿,False,"[7, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,,,,,False,0,4,False,False,en,"[{'text': 'UofSCSquirrels', 'indices': [7, 22]}]",[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,104256723,104256723,Charles Bloom,CharlesBloomSC,"Columbia, SC","Executive Associate AD at University of South Carolina Athletics. Tweets are my viewpoints. Former SECPRGuy. For official UofSC news, follow @GamecocksOnline.",https://t.co/qtACHlR1Cg,[],False,12519,1795,379,Tue Jan 12 19:58:09 +0000 2010,28199,,,True,False,28221,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1048396312834658304/vc_7VUXO_normal.jpg,https://pbs.twimg.com/profile_images/1048396312834658304/vc_7VUXO_normal.jpg,https://pbs.twimg.com/profile_banners/104256723/1483756795,4A913C,FFFFFF,D5F0A7,B9E997,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/qtACHlR1Cg', 'expanded_url': 'http://www.gamecocksonline.com', 'display_url': 'gamecocksonline.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Tue Jan 21 15:36:13 +0000 2020,1219644878763806721,1219644878763806721,"@UofSC @daniela_beth Let me just say that one of the squirrels is wearing underpants, so a photo seems very necessary. Hold, please.",False,"[21, 132]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196404525859471e+18,1219640452585947136,28161251.0,28161251,UofSC,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}, {'screen_name': 'daniela_beth', 'name': 'Daniela Friedman', 'id': 2458338978, 'id_str': '2458338978', 'indices': [7, 20]}]",[],en,recent,37667083,37667083,Heather Brandt,BlondeScientist,,always dreaming big and smiling at the future | opinions and tweets are mine | wife of @forrestlalton | love the #hawkeyes #gamecocks #science #evidence #facts,https://t.co/zrODHhvZ4r,[],False,2740,2310,94,Mon May 04 14:10:47 +0000 2009,57366,,,False,False,52370,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1201699846899548160/_REoNKUH_normal.jpg,https://pbs.twimg.com/profile_images/1201699846899548160/_REoNKUH_normal.jpg,https://pbs.twimg.com/profile_banners/37667083/1573935035,A12FED,FFFFFF,252429,827676,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/zrODHhvZ4r', 'expanded_url': 'http://1000feathers.com', 'display_url': '1000feathers.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Tue Jan 21 14:59:29 +0000 2020,1219635635344023553,1219635635344023553,@UofSC I sat on the Horseshoe and fed a squirrel fried chicken from the Russell House one afternoon. I had no idea they eat chicken.,False,"[7, 132]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,,,,,False,1,9,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,3364451074,3364451074,Gregory Pittman,gdpittman,"Columbia, SC","Music Educator; Past President, @SCMusEd Choral Division; @NWS Trained weather spotter; Student of leadership and productivity",https://t.co/agLD64WOTq,[],False,102,246,1,Tue Jul 07 16:30:59 +0000 2015,239,,,False,False,550,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/669684283418783744/UPA3NBsS_normal.jpg,https://pbs.twimg.com/profile_images/669684283418783744/UPA3NBsS_normal.jpg,https://pbs.twimg.com/profile_banners/3364451074/1573610509,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/agLD64WOTq', 'expanded_url': 'https://gregorypittman.net', 'display_url': 'gregorypittman.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Tue Jan 21 14:57:51 +0000 2020,1219635221726932994,1219635221726932994,@UofSC I straight up SCREAMED,False,"[7, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,,,,,False,2,15,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,856401836,856401836,UofSC Student Affairs,UofSCstudents,"Columbia, SC","@UofSC Division of Student Affairs & Academic Support. Tweeting important dates & deadlines, news & events for students, by students.",https://t.co/rvEJ1grsmG,[],False,6730,499,45,Mon Oct 01 13:49:10 +0000 2012,14939,,,True,False,8672,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1195378644740378624/vp3MhCG7_normal.jpg,https://pbs.twimg.com/profile_images/1195378644740378624/vp3MhCG7_normal.jpg,https://pbs.twimg.com/profile_banners/856401836/1560982895,73000A,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/rvEJ1grsmG', 'expanded_url': 'http://sc.edu/studentaffairs', 'display_url': 'sc.edu/studentaffairs', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Tue Jan 21 11:25:20 +0000 2020,1219581740781658114,1219581740781658114,"@Bob_Caslen @UofSC I very much enjoyed your speech, especially your acknowledgement of the inequities that we must face in education access.",False,"[19, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192926668122317e+18,1219292666812231682,2601895080.0,2601895080,Bob_Caslen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Bob_Caslen', 'name': 'Bob Caslen', 'id': 2601895080, 'id_str': '2601895080', 'indices': [0, 11]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [12, 18]}]",[],en,recent,908782992,908782992,Kassy Alia Ray,kassy_alia,"South Carolina, USA",Proud mom. Police widow. PhD. Founder and CEO of @serveandconnect. // Together We Are Better.,https://t.co/KcNGtUkWm7,[],False,2117,802,10,Sat Oct 27 19:42:25 +0000 2012,3334,,,True,False,2482,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1024827235432194050/RYTBjFMw_normal.jpg,https://pbs.twimg.com/profile_images/1024827235432194050/RYTBjFMw_normal.jpg,https://pbs.twimg.com/profile_banners/908782992/1541444967,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/KcNGtUkWm7', 'expanded_url': 'http://serveandconnect.net', 'display_url': 'serveandconnect.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Mon Jan 20 14:58:44 +0000 2020,1219273058587942912,1219273058587942912,"RT @ColaUrbanLeague: “If you fail at character, you fail at leadership.” Mr. Robert L. Caslen Jr., President of the University of South Car…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'ColaUrbanLeague', 'name': 'Cola Urban League', 'id': 49636060, 'id_str': '49636060', 'indices': [3, 19]}]",[],en,recent,803748266,803748266,Leland,LPinderTV,Columbia SC,Morning Anchor @WIS10 covering the Midlands of SC. 🏆🏆@UNCWilmington alum. @CLTusa is home. Never fully rested. lpinder@wistv.com,https://t.co/g55246iqxz,[],False,1799,749,26,Wed Sep 05 03:17:42 +0000 2012,5643,,,True,True,6421,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1194717488707252225/-8JQraGw_normal.jpg,https://pbs.twimg.com/profile_images/1194717488707252225/-8JQraGw_normal.jpg,https://pbs.twimg.com/profile_banners/803748266/1475742187,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/g55246iqxz', 'expanded_url': 'http://wistv.com', 'display_url': 'wistv.com', 'indices': [0, 23]}]",Mon Jan 20 14:57:30 +0000 2020,1.2192727463849288e+18,1219272746384928769,"“If you fail at character, you fail at leadership.” Mr. Robert L. Caslen Jr., President of the University of South Carolina @UofSC",False,"[0, 130]",[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [124, 130]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,49636060.0,49636060,Cola Urban League,ColaUrbanLeague,"Columbia, SC","Empowering Communities, Changing Lives 1400 Barnwell St. Columbia, SC (803)799-8150",https://t.co/8KQUUUi6VX,"[{'url': 'https://t.co/8KQUUUi6VX', 'expanded_url': 'http://www.columbiaurbanleague.org', 'display_url': 'columbiaurbanleague.org', 'indices': [0, 23]}]",[],False,1509.0,684.0,71.0,Mon Jun 22 14:01:48 +0000 2009,1067.0,,,False,False,2153.0,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1096166795918991360/PYg0OYda_normal.png,https://pbs.twimg.com/profile_images/1096166795918991360/PYg0OYda_normal.png,https://pbs.twimg.com/profile_banners/49636060/1578319590,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,False,1.0,3.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
210,Sun Jan 19 17:04:06 +0000 2020,1218942220541272064,1218942220541272064,"People in airport: 👀❓

Me, a higher ed professional: @VT polo, @UofSC hat, @UF water bottle, @UofMaryland keychain",False,"[0, 114]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'VT', 'name': 'Vinod T', 'id': 132481639, 'id_str': '132481639', 'indices': [53, 56]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [63, 69]}, {'screen_name': 'UF', 'name': 'FLORIDA', 'id': 44168607, 'id_str': '44168607', 'indices': [75, 78]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [93, 105]}]",[],en,recent,39094537,39094537,Jimmy McClellan,jimmy_mcclellan,"Washington, DC","@UofMaryland higher ed professional, proud @UF alum & @virginia_tech HESA grad. Dog father, budget traveler, loyal Gryffindor.",,[],False,173,416,2,Sun May 10 19:02:58 +0000 2009,5316,,,True,False,3296,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/942974216864923649/pD9QrlxN_normal.jpg,https://pbs.twimg.com/profile_images/942974216864923649/pD9QrlxN_normal.jpg,https://pbs.twimg.com/profile_banners/39094537/1565396503,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703b859c254a0f9,https://api.twitter.com/1.1/geo/id/1703b859c254a0f9.json,city,College Park,"College Park, GA",US,United States,[],Polygon,"[[[-84.5129821, 33.5933183], [-84.427795, 33.5933183], [-84.427795, 33.669237], [-84.5129821, 33.669237]]]",,,,,,,,,,,,,
215,Sun Jan 19 01:21:35 +0000 2020,1218705026119557122,1218705026119557122,@DScottGamecocks @_SgtSlaughter @FrankMartin_SC Coach @FrankMartin_SC and @_SgtSlaughter would be the World Tag Team Champions incapable of submission! Thank you for your support for @UofSC @GamecockMBB Sgt!!,False,"[48, 208]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.217543602706047e+18,1217543602706046976,261834058.0,261834058,DScottGamecocks,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'DScottGamecocks', 'name': 'Derek Scott', 'id': 261834058, 'id_str': '261834058', 'indices': [0, 16]}, {'screen_name': '_SgtSlaughter', 'name': 'SGT SLAUGHTER', 'id': 188387589, 'id_str': '188387589', 'indices': [17, 31]}, {'screen_name': 'FrankMartin_SC', 'name': 'Frank Martin', 'id': 296439197, 'id_str': '296439197', 'indices': [32, 47]}, {'screen_name': 'FrankMartin_SC', 'name': 'Frank Martin', 'id': 296439197, 'id_str': '296439197', 'indices': [54, 69]}, {'screen_name': '_SgtSlaughter', 'name': 'SGT SLAUGHTER', 'id': 188387589, 'id_str': '188387589', 'indices': [74, 88]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [183, 189]}, {'screen_name': 'GamecockMBB', 'name': 'Gamecock MBB', 'id': 106767235, 'id_str': '106767235', 'indices': [190, 202]}]",[],en,recent,939591938,939591938,Ben Bowers,BenBowers33,,"Fire Inspector at @UofSC, Vol. Firefighter at Newberry FD, Christian, @newberrycollege Alum, @UofSC Alum, Hunter, Bad Golfer. @USC_FIRE Opinions are my own.",,[],False,556,597,2,Sat Nov 10 17:59:12 +0000 2012,8084,,,True,False,2089,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/685948312948748288/FKel-kNR_normal.jpg,https://pbs.twimg.com/profile_images/685948312948748288/FKel-kNR_normal.jpg,https://pbs.twimg.com/profile_banners/939591938/1443047227,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Sat Jan 18 21:26:36 +0000 2020,1218645889524412418,1218645889524412418,"RT @USCLettermen: Tonight was the first @USCLettermen Board Meeting of the year!  We have so many great ideas for 2020!

Stay tuned! #Forev…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'USCLettermen', 'name': 'USCLettermen', 'id': 3070691859, 'id_str': '3070691859', 'indices': [3, 16]}, {'screen_name': 'USCLettermen', 'name': 'USCLettermen', 'id': 3070691859, 'id_str': '3070691859', 'indices': [40, 53]}]",[],en,recent,3070691859,3070691859,USCLettermen,USCLettermen,"Columbia, South Carolina",University of South Carolina Lettermen's Association| For all Student-Athletes who've worn the Garnet & Black| Athletes helping Athletes | #GamecocksForLife 🐔,https://t.co/WQbWrE7hia,[],False,885,499,8,Wed Mar 04 20:15:49 +0000 2015,1309,,,True,False,2602,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/829064701506093056/NKPkiPGy_normal.jpg,https://pbs.twimg.com/profile_images/829064701506093056/NKPkiPGy_normal.jpg,https://pbs.twimg.com/profile_banners/3070691859/1471897514,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/WQbWrE7hia', 'expanded_url': 'http://www.GamecocksForLife.com', 'display_url': 'GamecocksForLife.com', 'indices': [0, 23]}]",Fri Jan 17 01:17:29 +0000 2020,1.2179792175704023e+18,1217979217570402304,"Tonight was the first @USCLettermen Board Meeting of the year!  We have so many great ideas for 2020!

Stay tuned! #ForeverToThee 

@UofSC • @GamecocksOnline",False,"[0, 157]","[{'text': 'ForeverToThee', 'indices': [115, 129]}]",[],"[{'screen_name': 'USCLettermen', 'name': 'USCLettermen', 'id': 3070691859, 'id_str': '3070691859', 'indices': [22, 35]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [132, 138]}, {'screen_name': 'GamecocksOnline', 'name': 'Gamecock Athletics', 'id': 19455982, 'id_str': '19455982', 'indices': [141, 157]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3070691859.0,3070691859,USCLettermen,USCLettermen,"Columbia, South Carolina",University of South Carolina Lettermen's Association| For all Student-Athletes who've worn the Garnet & Black| Athletes helping Athletes | #GamecocksForLife 🐔,https://t.co/WQbWrE7hia,"[{'url': 'https://t.co/WQbWrE7hia', 'expanded_url': 'http://www.GamecocksForLife.com', 'display_url': 'GamecocksForLife.com', 'indices': [0, 23]}]",[],False,885.0,499.0,8.0,Wed Mar 04 20:15:49 +0000 2015,1309.0,,,True,False,2602.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/829064701506093056/NKPkiPGy_normal.jpg,https://pbs.twimg.com/profile_images/829064701506093056/NKPkiPGy_normal.jpg,https://pbs.twimg.com/profile_banners/3070691859/1471897514,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,16.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
