,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
139,Thu Jan 23 17:31:42 +0000 2020,1220398714684170240,1220398714684170240,"@evansd66 @TweetinChar @yudapearl @dmonett @sd_marlow @GaryMarcus @David_Gunkel @MiaD This divergence is older than it looks, though. At @OpenUniversity, we switched to call what we did (in psychology) cognitive modelling to reduce the confusion.",False,"[86, 246]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220396871400743e+18,1220396871400742914,8.002814943337677e+17,800281494333767680,evansd66,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'evansd66', 'name': 'Dylan Evans', 'id': 800281494333767680, 'id_str': '800281494333767680', 'indices': [0, 9]}, {'screen_name': 'TweetinChar', 'name': 'CharlotteS. EU❤UK', 'id': 2919723412, 'id_str': '2919723412', 'indices': [10, 22]}, {'screen_name': 'yudapearl', 'name': 'Judea Pearl', 'id': 3363584909, 'id_str': '3363584909', 'indices': [23, 33]}, {'screen_name': 'dmonett', 'name': 'Dagmar Monett', 'id': 146536061, 'id_str': '146536061', 'indices': [34, 42]}, {'screen_name': 'sd_marlow', 'name': 'Steven Marlow 🤖', 'id': 41087685, 'id_str': '41087685', 'indices': [43, 53]}, {'screen_name': 'GaryMarcus', 'name': 'Gary Marcus', 'id': 232294292, 'id_str': '232294292', 'indices': [54, 65]}, {'screen_name': 'David_Gunkel', 'name': 'David J. Gunkel', 'id': 1222769455, 'id_str': '1222769455', 'indices': [66, 79]}, {'screen_name': 'MiaD', 'name': 'Mia Dand', 'id': 1036761, 'id_str': '1036761', 'indices': [80, 85]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [137, 152]}]",[],en,recent,5714482,5714482,Stuart Watt,morungos,Toronto,"Cognitive scientist. CTO @turalt, CEO @meetomatic. Uses: #psychology, #AI, #tech, #phd. Aim: help humans be more empathic. Still not a rat.",https://t.co/UimkDDJC3I,"[{'url': 'https://t.co/UimkDDJC3I', 'expanded_url': 'http://turalt.com', 'display_url': 'turalt.com', 'indices': [0, 23]}]",[],False,1151,1436,123,Wed May 02 14:20:42 +0000 2007,12215,,,True,False,36075,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/659073721987002368/nkraBKET_normal.jpg,https://pbs.twimg.com/profile_images/659073721987002368/nkraBKET_normal.jpg,https://pbs.twimg.com/profile_banners/5714482/1446080609,AA0000,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Thu Jan 23 15:31:58 +0000 2020,1220368586352533504,1220368586352533504,"@sarajcox I'm sitting right in the middle of the team I manage at work so in 5 words - ""One of my Minions mwahahahaha"" - They're all brill and keep the @OpenUniversity up where it is! #TeamIT 😁😉",False,"[10, 194]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220365396722815e+18,1220365396722814978,33174013.0,33174013,sarajcox,,,,,False,0,1,False,False,en,"[{'text': 'TeamIT', 'indices': [184, 191]}]",[],"[{'screen_name': 'sarajcox', 'name': 'sara cox', 'id': 33174013, 'id_str': '33174013', 'indices': [0, 9]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [152, 167]}]",[],en,recent,989646667,989646667,dAve Fletcher,_dAveFletcher_,"England, United Kingdom",IT Manager @OpenUniversity. Windows/LINUX/UNIX. Love all things Tech/Science related #Geek & sport #SWFC views my own. Sheffield boy living down south.,https://t.co/LWyJW1wYQD,"[{'url': 'https://t.co/LWyJW1wYQD', 'expanded_url': 'http://www.davefletcher.co.uk', 'display_url': 'davefletcher.co.uk', 'indices': [0, 23]}]",[],False,274,589,14,Tue Dec 04 21:39:40 +0000 2012,9189,,,True,False,8594,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/786557133047422976/r5i1uhG7_normal.jpg,https://pbs.twimg.com/profile_images/786557133047422976/r5i1uhG7_normal.jpg,https://pbs.twimg.com/profile_banners/989646667/1452518088,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Thu Jan 23 14:42:52 +0000 2020,1220356226112020480,1220356226112020480,"WoW - I’ve just been asked to represent Veteran Students at the DVSF event, held by the @OpenUniversity at the RAF Club in March. To say I’m honoured is an understatement! Best dig out my best bib and tucker!!!",False,"[0, 210]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [88, 103]}]",[],en,recent,2343308065,2343308065,Steff Keightley,SteffK67,Rushden,"Veteran, in training Counsellor, OU DVSF Psychology Student, RAFA & ‘Models for Heroes’ Volunteer, Model Builder, Fast Jet Fixer, Geek and Cos Player.",https://t.co/9kQkkBoDuZ,"[{'url': 'https://t.co/9kQkkBoDuZ', 'expanded_url': 'http://www.sk-photo.co.uk', 'display_url': 'sk-photo.co.uk', 'indices': [0, 23]}]",[],False,63,202,0,Fri Feb 14 08:48:25 +0000 2014,351,,,False,False,225,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/893124588086763520/hIo8CZLO_normal.jpg,https://pbs.twimg.com/profile_images/893124588086763520/hIo8CZLO_normal.jpg,https://pbs.twimg.com/profile_banners/2343308065/1501772474,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Thu Jan 23 14:25:04 +0000 2020,1220351748981821443,1220351748981821443,@OpenArtsArchive @forarthistory @OpenUniversity @OU_FASS Ooh 👀 New art history @OpenUniversity degree? Please do tell us more! @OU_FASS Does this mean there will be more OU art history modules? 😃,False,"[57, 195]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2203164436796088e+18,1220316443679608833,195739999.0,195739999,OpenArtsArchive,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'OpenArtsArchive', 'name': 'Open Arts Archive', 'id': 195739999, 'id_str': '195739999', 'indices': [0, 16]}, {'screen_name': 'forarthistory', 'name': 'Association for Art History', 'id': 80582157, 'id_str': '80582157', 'indices': [17, 31]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [32, 47]}, {'screen_name': 'OU_FASS', 'name': 'OU FASS', 'id': 2515366050, 'id_str': '2515366050', 'indices': [48, 56]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [79, 94]}, {'screen_name': 'OU_FASS', 'name': 'OU FASS', 'id': 2515366050, 'id_str': '2515366050', 'indices': [127, 135]}]",[],en,recent,2651261440,2651261440,Deborah Maloney,Deb59Maloney,"Northampton, England","Loving being a grandma, book conservation volunteer @KelmarshHall, #A111 student @OpenUniversity, @oustudents volunteer. She/her",,,[],False,464,891,4,Sat Jun 28 21:18:27 +0000 2014,26702,,,False,False,3587,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1015689964812677120/tSYOLfcB_normal.jpg,https://pbs.twimg.com/profile_images/1015689964812677120/tSYOLfcB_normal.jpg,https://pbs.twimg.com/profile_banners/2651261440/1492883990,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Thu Jan 23 13:22:26 +0000 2020,1220335987282321408,1220335987282321408,@SpaceCareersUK @SpaceCornwall @pixalytics @OpenUniversity @UniofExeter We’re looking to recruit graduates for our Goonhilly and Farnborough offices so do come along if you can!,False,"[72, 177]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203095127181107e+18,1220309512718110723,8.4756129410236e+17,847561294102360064,SpaceCareersUK,,,,,False,1,12,False,False,en,[],[],"[{'screen_name': 'SpaceCareersUK', 'name': 'SpaceCareers.uk', 'id': 847561294102360064, 'id_str': '847561294102360064', 'indices': [0, 15]}, {'screen_name': 'SpaceCornwall', 'name': 'Spaceport Cornwall', 'id': 2706560040, 'id_str': '2706560040', 'indices': [16, 30]}, {'screen_name': 'pixalytics', 'name': 'Pixalytics', 'id': 565756984, 'id_str': '565756984', 'indices': [31, 42]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [43, 58]}, {'screen_name': 'UniofExeter', 'name': 'University of Exeter', 'id': 60642183, 'id_str': '60642183', 'indices': [59, 71]}]",[],en,recent,263347372,263347372,Goonhilly (GES Ltd) 📡📡🚀,goonhillyorg,"Cornwall, UK","..official site for Goonhilly Earth Station Ltd, transforming the World's most famous satellite dishes into a new space science park.",http://t.co/08j7JRTHBq,"[{'url': 'http://t.co/08j7JRTHBq', 'expanded_url': 'http://www.goonhilly.org', 'display_url': 'goonhilly.org', 'indices': [0, 22]}]",[],False,4412,840,118,Wed Mar 09 21:40:36 +0000 2011,2215,,,True,False,3384,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/567014869774241794/okXKCvYu_normal.jpeg,https://pbs.twimg.com/profile_images/567014869774241794/okXKCvYu_normal.jpeg,https://pbs.twimg.com/profile_banners/263347372/1442598741,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Thu Jan 23 13:08:28 +0000 2020,1220332471113437184,1220332471113437184,@daverothery @OpenUniversity @OU_STEM @OlssonKaren Thank you for joining us on our #LaunchDay,False,"[51, 93]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203322685663355e+18,1220332268566335489,134243494.0,134243494,daverothery,,,,,False,0,3,False,False,en,"[{'text': 'LaunchDay', 'indices': [83, 93]}]",[],"[{'screen_name': 'daverothery', 'name': 'David Rothery  🇪🇺', 'id': 134243494, 'id_str': '134243494', 'indices': [0, 12]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [13, 28]}, {'screen_name': 'OU_STEM', 'name': 'OU STEM Faculty', 'id': 841320552979656704, 'id_str': '841320552979656704', 'indices': [29, 37]}, {'screen_name': 'OlssonKaren', 'name': 'Karen Olsson-Francis', 'id': 889489706, 'id_str': '889489706', 'indices': [38, 50]}]",[],en,recent,717663160921141249,717663160921141249,AstrobiologyOU,Astrobiology_OU,"Milton Keynes, England","The Open University's very own Astrobiology research group, addressing the scientific, governance and ethical challenges associated with astrobiology.",,,[],False,691,183,7,Wed Apr 06 10:40:05 +0000 2016,289,,,True,False,367,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1171005098803257344/40EM6BHM_normal.jpg,https://pbs.twimg.com/profile_images/1171005098803257344/40EM6BHM_normal.jpg,https://pbs.twimg.com/profile_banners/717663160921141249/1571306829,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Thu Jan 23 12:53:43 +0000 2020,1220328759783575553,1220328759783575553,It’s video day!!!! Completing my project video for the recruitment of student nurses for The Open University. Thank you #150leaders @councilofdeans for the opportunity. @OpenUniversity,False,"[0, 184]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,7,False,False,en,"[{'text': '150leaders', 'indices': [120, 131]}]",[],"[{'screen_name': 'councilofdeans', 'name': 'Council of Deans', 'id': 278442312, 'id_str': '278442312', 'indices': [132, 147]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [169, 184]}]",[],en,recent,1065174507814559744,1065174507814559744,Lisa blake,Lisablakeyblake,Leicester ,"AP and Enthusiastic 3rd year student nurse at OU, #gpnsnn #150leaders",,,[],False,156,147,0,Wed Nov 21 09:26:07 +0000 2018,220,,,False,False,74,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1065233600617070592/qJIg3yK0_normal.jpg,https://pbs.twimg.com/profile_images/1065233600617070592/qJIg3yK0_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Thu Jan 23 12:04:05 +0000 2020,1220316269607620609,1220316269607620609,@OpenUniversity @TimJBlackman @HEPI_news Well said!,False,"[41, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2202787627570872e+18,1220278762757087232,14049061.0,14049061,OpenUniversity,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [0, 15]}, {'screen_name': 'TimJBlackman', 'name': 'Tim Blackman', 'id': 240351501, 'id_str': '240351501', 'indices': [16, 29]}, {'screen_name': 'HEPI_news', 'name': 'HEPI', 'id': 299638999, 'id_str': '299638999', 'indices': [30, 40]}]",[],en,recent,305781062,305781062,Jon Startin,Jon_Startin,Derbyshire,"The world is my country, science is my religion.",,,[],False,707,842,15,Thu May 26 19:48:42 +0000 2011,62211,,,True,False,41865,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1025649492203331585/TpHHAywm_normal.jpg,https://pbs.twimg.com/profile_images/1025649492203331585/TpHHAywm_normal.jpg,https://pbs.twimg.com/profile_banners/305781062/1428854145,0084B4,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Thu Jan 23 11:43:52 +0000 2020,1220311179563819008,1220311179563819008,@OpenUniversity Nylon I think - too many years since my Chemistry 😂,False,"[16, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220263671508734e+18,1220263671508733953,14049061.0,14049061,OpenUniversity,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [0, 15]}]",[],en,recent,40983708,40983708,Lou,lrobbo89,Planet Earth,@OpenUniversity Student #E309 #KE322 📚 @YorkshireTea for blood ☕️ Ravenclaw 💙 Loves a Dinosaur GIF 🦖,,,[],False,382,1578,3,Mon May 18 22:16:52 +0000 2009,5792,,,True,False,3018,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1211051496952848384/8J1woBuB_normal.png,https://pbs.twimg.com/profile_images/1211051496952848384/8J1woBuB_normal.png,https://pbs.twimg.com/profile_banners/40983708/1577572255,660994,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Thu Jan 23 09:28:59 +0000 2020,1220277234902106117,1220277234902106117,"@sarahntheworld @OpenUniversity @S112_OU There is more to do, I agree. Science has an unavoidable white male bias because of its history, but the importance of female and BAME representation, and of examples that are relatable, is not understood by everyone, unfortunately.",False,"[41, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202429429857198e+18,1220242942985719809,1.1157778360218911e+18,1115777836021891072,sarahntheworld,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'sarahntheworld', 'name': 'Sarah Robinson', 'id': 1115777836021891072, 'id_str': '1115777836021891072', 'indices': [0, 15]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [16, 31]}, {'screen_name': 'S112_OU', 'name': 'S112 Module Team', 'id': 875258728945209344, 'id_str': '875258728945209344', 'indices': [32, 40]}]",[],en,recent,822184558913355778,822184558913355778,Daniel Berwick 🇪🇺🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,DrDanBerwick,"Streatham, England","Senior Lecturer (Biomed. Sci.) at St George's, University of London.

All views my own and so forth.",,,[],False,294,333,4,Thu Jan 19 20:50:49 +0000 2017,4595,,,False,False,2887,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/857183084151812098/E9gksgj9_normal.jpg,https://pbs.twimg.com/profile_images/857183084151812098/E9gksgj9_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Thu Jan 23 08:43:44 +0000 2020,1220265847765307392,1220265847765307392,@OpenUniversity Tights?,False,"[16, 23]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220263671508734e+18,1220263671508733953,14049061.0,14049061,OpenUniversity,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [0, 15]}]",[],en,recent,193883483,193883483,Zoë Passam,ZoePassam,"England
",Trichologist at the Philip Kingsley clinic in London. Expert witness. Studying Health Sciences with the Open University.,,,[],False,94,134,1,Wed Sep 22 22:02:44 +0000 2010,266,,,False,False,241,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/846838469120966656/3xzu0fSL_normal.jpg,https://pbs.twimg.com/profile_images/846838469120966656/3xzu0fSL_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Thu Jan 23 08:23:48 +0000 2020,1220260831621001216,1220260831621001216,"@sarahntheworld @OpenUniversity @S112_OU I will comment on my experiences as an author during production and as an ex-OU employee, but I no longer speak for S112 and I don't want to undermine Marcus and Louise. You should pass complaints directly to the module team, or perhaps contact the EEEs Athena SWAN team.",False,"[41, 312]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202444158406943e+18,1220244415840694272,1.1157778360218911e+18,1115777836021891072,sarahntheworld,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'sarahntheworld', 'name': 'Sarah Robinson', 'id': 1115777836021891072, 'id_str': '1115777836021891072', 'indices': [0, 15]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [16, 31]}, {'screen_name': 'S112_OU', 'name': 'S112 Module Team', 'id': 875258728945209344, 'id_str': '875258728945209344', 'indices': [32, 40]}]",[],en,recent,822184558913355778,822184558913355778,Daniel Berwick 🇪🇺🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,DrDanBerwick,"Streatham, England","Senior Lecturer (Biomed. Sci.) at St George's, University of London.

All views my own and so forth.",,,[],False,294,333,4,Thu Jan 19 20:50:49 +0000 2017,4595,,,False,False,2887,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/857183084151812098/E9gksgj9_normal.jpg,https://pbs.twimg.com/profile_images/857183084151812098/E9gksgj9_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Thu Jan 23 07:23:13 +0000 2020,1220245585107857408,1220245585107857408,"@DrDanBerwick @OpenUniversity @S112_OU And I am enjoying most of the module very much. But this doesn't excuse/justify the imbalance in staffing and examples in the texts. With a better balance in staffing and examples in the texts, both in terms of gender and ethnicity, the S112 module would be greatly enriched.",False,"[39, 314]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219005744244306e+18,1219005744244305930,8.221845589133558e+17,822184558913355778,DrDanBerwick,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'DrDanBerwick', 'name': 'Daniel Berwick 🇪🇺🇬🇧🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'id': 822184558913355778, 'id_str': '822184558913355778', 'indices': [0, 13]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [14, 29]}, {'screen_name': 'S112_OU', 'name': 'S112 Module Team', 'id': 875258728945209344, 'id_str': '875258728945209344', 'indices': [30, 38]}]",[],en,recent,1115777836021891072,1115777836021891072,Sarah Robinson,sarahntheworld,"Nottingham, England",BSc Environmental Science student with the OU. Wildlife Watch volunteer. Nature lover. Love the world. 🐝🌳🌸🌍 Ⓥ,https://t.co/4GxvNPfjzp,"[{'url': 'https://t.co/4GxvNPfjzp', 'expanded_url': 'https://twitter.com/sarahandthebees', 'display_url': 'twitter.com/sarahandthebees', 'indices': [0, 23]}]",[],False,11,26,0,Wed Apr 10 00:45:41 +0000 2019,52,,,False,False,237,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1115779101036613632/614_24Cu_normal.png,https://pbs.twimg.com/profile_images/1115779101036613632/614_24Cu_normal.png,https://pbs.twimg.com/profile_banners/1115777836021891072/1554857475,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
